#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC3336;[From.GetTitledFirstName] úgy érzi túl sokat kockáztatok, és megpróbált meggyõzni, hogy hagyjak fel az életem veszélyeztetésével.;[From.GetTitledFirstName] pense que je prends trop de risques avec mes frasques, il a tenté de me raisonner pour que j'arrête de risquer ma vie.;[From.GetTitledFirstName] úgy érzi túl sokat kockáztatok, és megpróbált meggyõzni, hogy hagyjak fel az életem veszélyeztetésével.;;[From.GetTitledFirstName] siente que arriesgo mucho con mis escapadas y ha intentado persuadirme de que no ponga más en riesgo mi vida.;;;;;;;;;x
EVTNAME60010;Az Ilkanátus megtér;Les Ilkhanides se convertissent;Az Ilkanátus megtér;;El Ilkhanate se convierte;;;;;;;;;x
#EVTDESC60010;My liege, the great [Root.GetTitledName] and all [Root.GetHerHis] vassals have converted and embraced the Catholic faith!;Mon Seigneur, le grand [Root.GetTitledName] et tous ses vassaux se sont convertis au Catholicisme !;My liege, the great [Root.GetTitledName] and all [Root.GetHerHis] vassals have converted and embraced the Catholic faith!;;¡Mi señor, el gran [Root.GetTitledName] y todos sus vasallos se han convertido y han abrazado la fe Cristiana!;;;;;;;;;x
#EVTDESC60011;My liege, the great [Root.GetTitledName] and all [Root.GetHerHis] vassals have converted and embraced the Orthodox faith!;Mon Seigneur, le grand [Root.GetTitledName] et tous ses vassaux se sont convertis à l'Orthodoxie !;My liege, the great [Root.GetTitledName] and all [Root.GetHerHis] vassals have converted and embraced the Orthodox faith!;;¡Mi señor, el gran [Root.GetTitledName] y todos sus vasallos se han convertido y abrazado la fe Ortodoxa!;;;;;;;;;x
#EVTDESC60012;My liege, the great [Root.GetTitledName] and all [Root.GetHerHis] vassals have converted and embraced the Sunni faith!;Mon Seigneur, le grand [Root.GetTitledName] et tous ses vassaux se sont convertis au Sunnisme !;My liege, the great [Root.GetTitledName] and all [Root.GetHerHis] vassals have converted and embraced the Sunni faith!;;¡Mi señor, el gran [Root.GetTitledName] y todos sus vasallos se han convertido y abrazado la fe Sunita!;;;;;;;;;x
#EVTDESC60013;My liege, the great [Root.GetTitledName] and all [Root.GetHerHis] vassals have converted and embraced the Shiite faith!;Mon Seigneur, le grand [Root.GetTitledName] et tous ses vassaux se sont convertis au Chiisme !;My liege, the great [Root.GetTitledName] and all [Root.GetHerHis] vassals have converted and embraced the Shiite faith!;;¡Mi señor, el gran [Root.GetTitledName] y todos sus vasallos se han convertido y abrazado la fe Chiita!;;;;;;;;;x
EVTOPTA60010;Eljött az idõ!;Le temps est venu !;Eljött az idõ!;;¡Ha llegado la hora!;;;;;;;;;x
EVTOPTB60010;Allah kegyes hozzánk!;Allah ait pitié de nous !;Allah kegyes hozzánk!;;¡Que Alá tenga piedad de nosotros!;;;;;;;;;x
EVTOPTC60010;Isten kegyes velünk!;Dieu ait pitié de nous !;Isten kegyes velünk!;;¡Que Dios tenga piedad de nosotros!;;;;;;;;;x
EVTOPTD60010;Isten irgalmazzon nekünk!;Que les Dieux nous viennent en aide !;Isten irgalmazzon nekünk!;;¡Que los Dioses nos protejan!;;;;;;;;;x
EVTNAME60020;Az Arany Horda megtér;La Horde d'Or se convertit;Az Arany Horda megtér;;La Horda Dorada se convierte;;;;;;;;;x
EVTDESC8720;A teuton lovagrend szeretne a Baltikumban tovább terjeszkedni, hogy a pogányokkal jobban fel tudják venni a harcot. Hogy megmutassam a támogatásom, fel kéne ajánlanom egy grófságom?;L'Ordre Teutonique souhaite s'établir dans la Baltique pour mieux combattre les païens. Afin de montrer mon soutien, je devrais peut-être leur offrir l'un de mes comtés ?;A teuton lovagrend szeretne a Baltikumban tovább terjeszkedni, hogy a pogányokkal jobban fel tudják venni a harcot. Hogy megmutassam a támogatásom, fel kéne ajánlanom egy grófságom?;;La Orden Teutónica desea expandirse en el territorio Báltico a fin de combatir mejor a los paganos. Para mostrar mi apoyo, ¿debería quizás ofrecerle uno de mis condados?;;;;;;;;;x
EVTOPTA8720;A jelenlétük a legörömtelibb;Leur présence est plus que bienvenue;A jelenlétük a legörömtelibb;;Su presencia es más que bienvenida;;;;;;;;;x
EVTOPTB8720;Sosem válnék meg a földemtõl;Je ne donnerai jamais mes terres;Sosem válnék meg a földemtõl;;Nunca daré una de mis tierras;;;;;;;;;x
EVTDESC8721;Uram,\nI én szeretném támogatni a Teuton lovagrendet egy grófság átruházásával, és a jóváhagyásodra vágyom.\n\nA te alázatos hûbéresed,\n[From.GetTitledName];Mon Seigneur,\nJe souhaite soutenir l'Ordre Teutonique en leur donnant un comté, et je souhaite votre accord.\n\nVotre humble vassal,\n[From.GetTitledName];Uram,\nI én szeretném támogatni a Teuton lovagrendet egy grófság átruházásával, és a jóváhagyásodra vágyom.\n\nA te alázatos hûbéresed,\n[From.GetTitledName];;Mi señor,\ndeseo apoyar a la Orden Teutónica otorgándole un condado y solicito vuestra aprobación.\n\nVuestro humilde vasallo,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA8721;Jobb, ha ráhagyom a döntést;Je ferais mieux de laisser cette décision à mon Seigneur;Jobb, ha ráhagyom a döntést;;Mejor dejo esta decisión a mi señor;;;;;;;;;x
EVTOPTB8721;Áldásom rád;Vous avez ma bénédiction;Áldásom rád;;Tienes mi bendición;;;;;;;;;x
EVTOPTC8721;Nem lesz föld elidegenítve;Aucune terre ne sera cédée;Nem lesz föld elidegenítve;;Ninguna tierra será cedida;;;;;;;;;x
EVTDESC8722;Uram,\nA hûbéresem, [FromFrom.GetTitledName] támogatni kívánja a Teuton lovagrendet egy grófság átruházásával. Én természetesen nem hozhatok meg egy ilyen döntést a jóváhagyásod nélkül.\n\nAlázatos szolgád,\n[From.GetTitledName];Mon seigneur,\n[FromFrom.GetTitledName], mon vassal, souhaite soutenir l'Ordre Teutonique en leur donnant un comté. Il est évident que je ne prendrai pas une décision aussi importante sans venir chercher votre accord.\n\nVotre humble vassal,\n[From.GetTitledName];Uram,\nA hûbéresem, [FromFrom.GetTitledName] támogatni kívánja a Teuton lovagrendet egy grófság átruházásával. Én természetesen nem hozhatok meg egy ilyen döntést a jóváhagyásod nélkül.\n\nAlázatos szolgád,\n[From.GetTitledName];;Mi señor,\nMi vasallo [From.GetTitledName] desea apoyar a la Orden Teutónica otorgándole un condado. Por supuesto, jamás permitiría tan importante decisión sin solicitar primero su aprobación.\n\nSu humilde vasallo,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA8722;Kiváló ajánlat!;Excellente proposition !;Kiváló ajánlat!;;¡Excelente proposición!;;;;;;;;;x
EVTOPTB8722;Nem engedélyezhetek ilyen dolgot;Je ne permettrai aucune cession de terre;Nem engedélyezhetek ilyen dolgot;;No permitiré la cesión de ninguna tierra;;;;;;;;;x
EVTDESC8723;A te nagyszerû ajánlatod, hogy adjunk egy grófságot a teuton lovagoknak, a jóváhagyásommal szentesítem.\n[From.GetTitledName];Votre offre généreuse qui vise à donner un comté à l'Ordre Teutonique a ma bénédiction.\n[From.GetTitledName];A te nagyszerû ajánlatod, hogy adjunk egy grófságot a teuton lovagoknak, a jóváhagyásommal szentesítem.\n[From.GetTitledName];;Vuestra generosa oferta de otorgar un condado a la Orden Teutónica cuenta con mi aprobación.\n[From.GetTitledName] ;;;;;;;;;x
EVTOPTA8723;Akkor hát legyen!;Qu'il en soit ainsi !;Akkor hát legyen!;;¡Entonces que así sea!;;;;;;;;;x
EVTDESC8724;Nem engedek át egy talpalattnyi földet sem a Teuton lovagrendnek!\n[From.GetTitledName];Je ne permettrai pas que vous cédiez une terre à l'Ordre Teutonique !\n[From.GetTitledName];Nem engedek át egy talpalattnyi földet sem a Teuton lovagrendnek!\n[From.GetTitledName];;¡No permitiré que se ceda ningún territorio a la Orden Teutónica!\n[From.GetTitledName];;;;;;;;;x
EVTOPTA8724;Akkor visszavonom az ajánlatom;Je retirerai donc mon offre;Akkor visszavonom az ajánlatom;;Entonces retiro mi oferta;;;;;;;;;x
EVTDESC8725;A nagy [Root.GetTitledFirstName] részére,\nBátorságod legendás. Támogatni kívánom bátor küzdelmed a pogányokkal szemben, kérlek fogadd el egy grófság átruházását a lovagrendre.\n\nAlulírott,\n[From.GetTitledName];Au Grand [Root.GetTitledFirstName],\nVotre bravoure est légendaire. Je souhaite vous soutenir dans votre valeureuse lutte contre les païens, et vous offre par la présente la cession d'un Comté à l'Ordre.\n\nSigné,\n[From.GetTitledName];A nagy [Root.GetTitledFirstName] részére,\nBátorságod legendás. Támogatni kívánom bátor küzdelmed a pogányokkal szemben, kérlek fogadd el egy grófság átruházását a lovagrendre.\n\nAlulírott,\n[From.GetTitledName];;Al gran [Root.GetTitledFirstName],\nVuestra valentía es legendaria. Deseo apoyaros en vuestra valiente campaña contra los paganos y por la presente os ofrezco un Condado para la orden.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
alert_truce_expiring_instant;§YFegyverszünet véget ér§!;§YDes trêves expirent§!;§YFegyverszünet véget ér§!;;§YLas treguas van a expirar§!;;;;;;;;;x
alert_truce_expiring_delayed;Az alábbi fegyverszünet ér véget:$LIST$;Les trêves suivantes expirent : $LIST$;Az alábbi fegyverszünet ér véget:$LIST$;;Las siguientes treguas están expirando: $LIST$;;;;;;;;;x
alert_no_ambition_instant;§YAmbíció választása§!;§YChoisissez une ambition§!;§YAmbíció választása§!;;§YSelecciona una ambición§!;;;;;;;;;x
TOTAL_BONUS;(Teljes Bónusz);(Bonus total);(Teljes Bónusz);;(Bonus total);;;;;;;;;x
LEVY_MULTIPLIER;Katona szorzó: $VALUE$;Multiplicateur de contribution : $VALUE$;Katona szorzó: $VALUE$;;Multiplicador de reclutas: $VALUE$;;;;;;;;;x
TOTAL_LEVY;Összes katona: §Y$VALUE$§!;Contribution totale : §Y$VALUE$§!;Összes katona: §Y$VALUE$§!;;Reclutas totales: §Y$VALUE$§!;;;;;;;;;x
REALM_TREE;Birodalom fa;Arbre du Royaume;Birodalom fa;;Árbol del Reino;;;;;;;;;x
DYN14_DESC;$SCORE$ pontszámoddal$FAILED$ próbáltad felülmúlni a Godwin-házat. 1066. január 5-én Harold Godwinson Anglia királya lett. Apja egész életét Canute királyaként töltötte a hatalmi bázisuk kiépítésével és Hitvalló Edward halála megteremtette a lehetõséget a trón megszerzésére. habár nem õ volt az egyetlen jelölt... Norvégiai Harald és Normandiai Vilmos is magának követelték a királyi címet és támadásba lendültek. Haraldot a Stamford Bridge-nél legyõzték és megölték, de Harold és (két testvére) pedig Hastings mezején vesztik életüket a Vilmossal vívott csatában. Az õ halálával a Godwin-ház összeomlott és földjeiket a normann fõurak között szétosztották, kik Vilmost követték Angliába.;Avec un score de $SCORE$, vous surpassez la Maison Godwin. Le 5 janvier 1066, Harold Godwinson devint Roi d'Angleterre. Son père passa l'essentiel du règne du Roi Canute à consolider le pouvoir de la famille. Avec la mort d'Édouard le Confesseur, il parvint à revendiquer le trône. Cependant, il n'était pas le seul prétendant, Harald de Norvège et Guillaume de Normandie prétendaient tous deux au trône et envahirent l'Angleterre. Harald fut vaincu et tué lors de la bataille de Stamford Bridge. Harold fut vaincu et tué plus tard par Guillaume lors de la bataille d'Hastings, ainsi que deux de ses frères. Avec sa mort, le pouvoir de la Maison Godwin s'effondra et ses terres furent partagées entre les seigneurs normands qui accompagnaient Guillaume.;$SCORE$ pontszámoddal$FAILED$ próbáltad felülmúlni a Godwin-házat. 1066. január 5-én Harold Godwinson Anglia királya lett. Apja egész életét Canute királyaként töltötte a hatalmi bázisuk kiépítésével és Hitvalló Edward halála megteremtette a lehetõséget a trón megszerzésére. habár nem õ volt az egyetlen jelölt... Norvégiai Harald és Normandiai Vilmos is magának követelték a királyi címet és támadásba lendültek. Haraldot a Stamford Bridge-nél legyõzték és megölték, de Harold és (két testvére) pedig Hastings mezején vesztik életüket a Vilmossal vívott csatában. Az õ halálával a Godwin-ház összeomlott és földjeiket a normann fõurak között szétosztották, kik Vilmost követték Angliába.;;Con un resultado de $SCORE$, has $FAILED$ en tu batalla contra la Casa de Godwin. El 5 de enero de 1066, Harold Godwinson se convirtió en rey de Inglaterra. Su padre había pasado gran parte del reinado del rey Canuto construyendo la base de poder de la familia y a la muerte de Eduardo el Confesor fue capaz de asumir el trono. Sin embargo, no fue el único reclamante, Harald de Noruega y Guillermo de Normandía también anhelaban el título y le invadieron. Harald fue derrotado y asesinado en la batalla de Stamford Bridge, pero Harold luego sería derrotado y asesinado (junto con dos de sus hermanos) por William en la batalla de Hastings. Con su muerte, el poder de la Casa de Godwin se derrumbó y la tierra se dividió entre los victoriosos señores normandos que seguían a William.;;;;;;;;;x
EVTOPTA38020;Micsoda kövér püspökök, levágni õket!;Des évêques obèses, arrêtez-les !;Micsoda kövér püspökök, levágni õket!;;¡Son unos obispos gordos, sítialos!;;;;;;;;;x
TOURNAMENTTITLE;Lovagi torna;Grand Tournoi;Lovagi torna;;Gran Torneo;;;;;;;;;x
EVTDESC70034;[From.GetTitledName] személyét a lovagit tornám gyõztesének koronázták.;[From.GetTitledName] a été couronné Champion du grand tournoi.;[From.GetTitledName] személyét a lovagit tornám gyõztesének koronázták.;;¡[From.GetTitledName] ha sido coronado como ganador de mi Gran Torneo!;;;;;;;;;x
EVTOPTA70034;[From.GetSheHeCap] igazán megérdemli!;C'est amplement mérité !;[From.GetSheHeCap] igazán megérdemli!;;¡[From.GetSheHeCap] de verdad se lo merece!;;;;;;;;;x
EVTDESC70035;[From.GetTitledName] bátorságával kiérdemelte [From.GetHerHim] a második helyet a lovagi tornámon.;La bravoure de [From.GetTitledName] lui a valu la seconde place de mon grand tournoi.;[From.GetTitledName] bátorságával kiérdemelte [From.GetHerHim] a második helyet a lovagi tornámon.;;La valentía de [From.GetTitledName] le ha hecho ganar el segundo puesto en mi Gran Torneo.;;;;;;;;;x
EVTOPTA70035;A legbátrabb teljesítmény!;Une vaillante performance !;A legbátrabb teljesítmény!;;¡Una actuación más que valiente!;;;;;;;;;x
EVTDESC70036;[From.GetTitledName] kiharcolta az [From.GetHerHis] útját a harmadik helyezésig a lovagi tornámon.;[From.GetTitledName] a combattu jusqu'à atteindre la troisième place de mon grand tournoi.;[From.GetTitledName] kiharcolta az [From.GetHerHis] útját a harmadik helyezésig a lovagi tornámon.;;[From.GetTitledName] se ha abierto camino hasta el tercer puesto en mi Gran torneo;;;;;;;;;x
EVTOPTA70036;Aztán [From.GetSheHe] bátran küzdött.;Et le combat fut âpre pour en arriver là.;Aztán [From.GetSheHe] bátran küzdött.;;Y [From.GetSheHe] luchó duramente.;;;;;;;;;x
EVTDESC70037;[From.GetTitledName] lovagi tornáját lemondták háború miatt.;Le grand tournoi de [From.GetTitledName] a été annulé à cause de la guerre.;[From.GetTitledName] lovagi tornáját lemondták háború miatt.;;El Gran Torneo de [From.GetTitledName] se ha cancelado debido a la guerra.;;;;;;;;;x
EVTOPTA70037;Akkor a bátorságom a harcmezõn bizonyítom!;Ma bravoure sera donc pour la bataille !;Akkor a bátorságom a harcmezõn bizonyítom!;;¡Entonces mi valentía se demostrará en combate!;;;;;;;;;x
EVTDESC70038;Uram! A kedves vendéged [From.GetTitledName] tragikus módon meghalt a lovagi tornádon!;Mon Seigneur ! [From.GetTitledName] est mort tragiquement lors du tournoi !;Uram! A kedves vendéged [From.GetTitledName] tragikus módon meghalt a lovagi tornádon!;;¡Mi señor! ¡Su huésped [From.GetTitledName] ha sido trágicamente asesinado durante el torneo!;;;;;;;;;x
EVTOPTA70038;Sajnálatos;Quelle malchance;Sajnálatos;;El más desafortunado;;;;;;;;;x
EVTOPTB70038;Ne zavarj a felesleges részletekkel!;Passez sur les détails futiles !;Ne zavarj a felesleges részletekkel!;;¡No me moleste con tales detalles!;;;;;;;;;x
EVTDESC70039;Uram! A kedves vendéged [From.GetTitledName] tragikus módon megnyomorodott a lovagi tornádon!;Mon Seigneur ! [From.GetTitledName] a été gravement blessé lors du tournoi !;Uram! A kedves vendéged [From.GetTitledName] tragikus módon megnyomorodott a lovagi tornádon!;;¡Mi señor! ¡Su huésped [From.GetTitledName] ha sido trágicamente mutilado durante el torneo!;;;;;;;;;x
EVTDESC70040;Uram! A kedves vendéged [From.GetTitledName] tragikus módon megsérült a lovagi tornádon!;Mon Seigneur ! [From.GetTitledName] a été blessé lors du tournoi !;Uram! A kedves vendéged [From.GetTitledName] tragikus módon megsérült a lovagi tornádon!;;¡Mi señor! ¡Su huésped [From.GetTitledName] ha sido trágicamente herido durante el torneo!;;;;;;;;;x
opinion_tournament_participant;Lovagi torna rendezése;Organisateur du Grand Tournoi;Lovagi torna rendezése;;El Gran Torneo se ha celebrado;;;;;;;;;x
opinion_tournament_winner;Lovagi torna gyõztese;Gagnant du Grand Tournoi;Lovagi torna gyõztese;;Ganador del Gran Torneo;;;;;;;;;x
opinion_tournament_second_place;Lovagi torna második helyezettje;Deuxième du Grand Tournoi;Lovagi torna második helyezettje;;Segundo puesto en el Gran Torneo;;;;;;;;;x
opinion_tournament_third_place;Lovagi torna harmadik helyezettje;Troisième du Grand Tournoi;Lovagi torna harmadik helyezettje;;Tercer puesto en el Gran Torneo;;;;;;;;;x
EVTDESC70012;Felfejlõdtünk a harchoz, de megpillantottam az ellenségünket és hirtelen eleresztettem magam és összevizeltem magamat. A bajtársaim undorodva méregettek.;Nous nous jetâmes dans la mêlée, mais je vis nos ennemis et mes tripes se retournèrent soudainement. Tous mes camarades me regardèrent avec dégoût.;Felfejlõdtünk a harchoz, de megpillantottam az ellenségünket és hirtelen eleresztettem magam és összevizeltem magamat. A bajtársaim undorodva méregettek.;;Avanzamos adelante en el cuerpo a cuerpo, pero entonces vi a nuestros enemigos y de repente me flojearon las piernas y se me hicieron las tripas agua. Todos mis camaradas me miraron disgustados.;;;;;;;;;x
EVTDESC923;During my mission to oversee constructions in [Root.Location.GetName] I happened to meet a Master Builder. He had a vast experience and was more than happy to teach me many things about constructing buildings.;Lors de ma mission consistant à superviser les constructions à [Root.Location.GetName], je rencontrai un maître-bâtisseur. Il avait une grande expérience et fut plus que ravi de m'apprendre moultes choses sur la construction des édifices.;During my mission to oversee constructions in [Root.Location.GetName] I happened to meet a Master Builder. He had a vast experience and was more than happy to teach me many things about constructing buildings.;;Durante mi misión para supervisar las construcciones en [Root.Location.GetName] me encontré con un Maestro Constructor. Tenía extensa experiencia y me enseñó con agrado muchas cosas sobre la construcción de edificios.;;;;;;;;;x
EVTOPTA923;This will further my career;Cela propulsera ma carrière.;This will further my career;;Esto mejorará mi carrera;;;;;;;;;x
EVTDESC20230;Uram, az építkezés [From.Location.GetName] területén jól halad az éles szemû építõmester felügyeletével, aki engem is szárnyai alá vett és megtanít mindent, amit az építõ mesterségrõl tudni érdemes. Ez a tudás a munkámban nagy segítség lesz a továbbiakban.\n\nA te alázatos Intézõd,\n[From.GetTitledName];Mon seigneur, les constructions à [From.Location.GetName] vont bon train sous le regard avisé d'un maître-bâtisseur qui m'a pris sous son aile, m'apprenant tout ce qu'il sait sur l'art de bâtir. Ses connaissances m'aideront grandement.\n\nVotre humble régisseur,\n[From.GetTitledName];Uram, az építkezés [From.Location.GetName] területén jól halad az éles szemû építõmester felügyeletével, aki engem is szárnyai alá vett és megtanít mindent, amit az építõ mesterségrõl tudni érdemes. Ez a tudás a munkámban nagy segítség lesz a továbbiakban.\n\nA te alázatos Intézõd,\n[From.GetTitledName];;Mi señor, el trabajo de construcción en [From.Location.GetName] se desarrolla sin problemas ante los meticulosos ojos de [From.GetFirstName], maestro de obras, que me ha acogido bajo su manto y me está enseñando todo lo que [Root.GetSheHe] sabe sobre construcción. Este conocimiento será de gran ayuda en mi trabajo.\n\nSu humilde [Root.GetTreasurerName],\n[From.GetTitledName];;;;;;;;;x
EVTDESC80057;Feeling little loyalty to their previous far off ruler, the peasant rebels of [FromFrom.GetName] have defected and sworn allegiance to [From.County.Holder.GetTitledName]!;Se sentant légèrement loyaux envers leur précédent souverain, les paysans rebelles de [FromFrom.GetName] se sont enfuis et ont prêté allégeance à [From.County.Holder.GetTitledName] !;Feeling little loyalty to their previous far off ruler, the peasant rebels of [FromFrom.GetName] have defected and sworn allegiance to [From.County.Holder.GetTitledName]!;;La lealtad al lejano gobernante se ha debilitado. ¡Los rebeldes del ejército de [From.GetName] han desertado y jurado lealtad a [From.County.Holder.GetTitledName]!;;;;;;;;;x
EVTDESC80062;Egy kevés hûséget érezve elõzõ uruk felé, [Root.GetName] lázadó parasztjai átálltak és hûséget esküdtek egy másik uralkodónak!;Se sentant légèrement loyaux envers leur précédent souverain, les paysans rebelles de [Root.GetName] se sont enfuis et ont prêté allégeance à un autre souverain !;Egy kevés hûséget érezve elõzõ uruk felé, [Root.GetName] lázadó parasztjai átálltak és hûséget esküdtek egy másik uralkodónak!;;La lealtad al lejano gobernante se ha debilitado. ¡Los rebeldes del ejército [FromFrom.GetName] han desertado y jurado lealtad a otro gobernante!;;;;;;;;;x
EVTDESC60020;Uram, a nagy [Root.GetTitledName] és az [Root.GetHerHis] hûbéresei áttértek a katolikus hitre!;Mon seigneur, le grand [Root.GetTitledName] et tous ses vassaux se sont convertis au Catholicisme !;Uram, a nagy [Root.GetTitledName] és az [Root.GetHerHis] hûbéresei áttértek a katolikus hitre!;;¡Mi señor, el gran [Root.GetTitledName] y todos sus vasallos se han convertido y abrazado la fe Cristiana!;;;;;;;;;x
EVTDESC60021;Uram, a nagy [Root.GetTitledName] és az [Root.GetHerHis] hûbéresei áttértek a ortodox hitre!;Mon seigneur, le grand [Root.GetTitledName] et tous ses vassaux se sont convertis à l'Orthodoxie !;Uram, a nagy [Root.GetTitledName] és az [Root.GetHerHis] hûbéresei áttértek a ortodox hitre!;;¡Mi señor, el gran [Root.GetTitledName] y todos sus vasallos se han convertido y abrazado la fe Ortodoxa!;;;;;;;;;x
EVTDESC60022;Uram, a nagy [Root.GetTitledName] és az [Root.GetHerHis] hûbéresei áttértek a szunnita hitre!;Mon seigneur, le grand [Root.GetTitledName] et tous ses vassaux se sont convertis au Sunnisme !;Uram, a nagy [Root.GetTitledName] és az [Root.GetHerHis] hûbéresei áttértek a szunnita hitre!;;¡Mi señor, el gran [Root.GetTitledName] y todos sus vasallos se han convertido y abrazado la fe Sunita!;;;;;;;;;x
EVTDESC60023;Uram, a nagy [Root.GetTitledName] és az [Root.GetHerHis] hûbéresei áttértek a síita hitre!;Mon seigneur, le grand [Root.GetTitledName] et tous ses vassaux se sont convertis au Chiisme !;Uram, a nagy [Root.GetTitledName] és az [Root.GetHerHis] hûbéresei áttértek a síita hitre!;;¡Mi señor, el gran [Root.GetTitledName] y todos sus vasallos se han convertido y abrazado la fe Chiita!;;;;;;;;;x
EVTTOOLTIP5025;[Root.GetTitledFirstName] szemének almája;La prunelle des yeux de [Root.GetTitledFirstName];[Root.GetTitledFirstName] szemének almája;;La niña de los ojos de [Root.GetTitledFirstName];;;;;;;;;x
EVTDESC72086;Épp nekiláttam enni, amikor [From.GetTitledName] egy beszélgetésre félrehívott a lakoma közben. [From.GetTitledName] óvatosan elmagyarázta, hogy [From.GetSheHe] úgy érzi az egyik titulusom jogosan [From.GetHerHim] járna.;Je fus surpris lorsque [From.GetTitledName] me pris en aparté pendant la fête. [From.GetTitledName] m'expliqua calmement que l'un de mes titres lui appartenait de droit.;Épp nekiláttam enni, amikor [From.GetTitledName] egy beszélgetésre félrehívott a lakoma közben. [From.GetTitledName] óvatosan elmagyarázta, hogy [From.GetSheHe] úgy érzi az egyik titulusom jogosan [From.GetHerHim] járna.;;Me sobresalté cuando [From.GetTitledName] me apartó para hablar conmigo en privado durante el banquete. [From.GetTitledName] me explicó cuidadosamente que [From.GetSheHe] sentía que uno de mis títulos le correspondía por derecho.;;;;;;;;;x
EVTTOOLTIP72087;[Root.GetTitledFirstName] garantálja [This.GetTitledFirstName] számára a titulust, amit [This.GetSheHe] akar;[Root.GetTitledFirstName] octroie à [This.GetTitledFirstName] le titre convoité;[Root.GetTitledFirstName] garantálja [This.GetTitledFirstName] számára a titulust, amit [This.GetSheHe] akar;;[Root.GetTitledFirstName] otorga a [This.GetTitledFirstName] el título que desea.;;;;;;;;;x
EVTDESC72089;A lakoma nagyszerûen alakult, amíg az õrök nem vetettek [From.GetTitledFirstName] tömlöcébe! Az álnok [From.GetTitledFirstName] azt hiszi, hogy önszántamból [From.GetHerHim] adom a titulust, amit [From.GetSheHe] a szabadságomért kíván, de majd én bebizonyítom [From.GetTitledFirstName] személyének, hogy erõsebb vagyok, mint azt [From.GetSheHe] gondolja!;La fête était grandiose, jusqu'à ce que les gardes me saisissent et me jetèrent dans le donjon de [From.GetTitledFirstName] ! L'avide [From.GetTitledFirstName] pensait peut-être que je lui donnerais mon titre contre ma liberté, mais je lui prouverai qu'il ne faut pas me sous-estimer !;A lakoma nagyszerûen alakult, amíg az õrök nem vetettek [From.GetTitledFirstName] tömlöcébe! Az álnok [From.GetTitledFirstName] azt hiszi, hogy önszántamból [From.GetHerHim] adom a titulust, amit [From.GetSheHe] a szabadságomért kíván, de majd én bebizonyítom [From.GetTitledFirstName] személyének, hogy erõsebb vagyok, mint azt [From.GetSheHe] gondolja!;;El banquete era genial ¡hasta que los guardias me agarraron y me metieron en el calabozo de [From.GetTitledFirstName]! El codicioso [From.GetTitledFirstName] pensaría que estoy dispuesto a darle el título que [From.GetSheHe] quiere a cambio mi libertad, ¡pero le demostraré [From.GetTitledFirstName] que soy más fuerte de lo que piensa!;;;;;;;;;x
EVTOPTA72089;A titulus sosem lesz a tiéd!;Le titre ne sera jamais vôtre !;A titulus sosem lesz a tiéd!;;¡El título jamás será tuyo!;;;;;;;;;x
EVTOPTB72089;Várj…Neked adom a titulust, csak engedj ki!;Attendez… Je vous donnerai mon titre, mais laissez-moi sortir !;Várj…Neked adom a titulust, csak engedj ki!;;Espera... Te daré el título, ¡pero déjame marchar!;;;;;;;;;x
EVTOPTA69058;Miért okoz [Root.job_spiritual.GetSheHe] csalódást minden alkalommal, amikor megbízom [Root.job_spiritual.GetHerHim]?;Pourquoi me déçoit-[Root.job_spiritual.GetSheHe] à chaque fois que j'essaye de lui faire confiance ?;Miért okoz [Root.job_spiritual.GetSheHe] csalódást minden alkalommal, amikor megbízom [Root.job_spiritual.GetHerHim]?;;¿Por qué [Root.job_spiritual.GetSheHe] me decepciona cada vez que intento confiar en [Root.job_spiritual.GetSheHe]?;;;;;;;;;x
MAPMODE_RELIGION_DESC;Ez a térképmód mutatja a vallások elterjedését.;Ce mode de carte montre l'influence de toutes les religions;Ez a térképmód mutatja a vallások elterjedését.;;Este modo del mapa muestra la expansión de todas las regiones;;;;;;;;;x
convert_to_parent_religion;Megtérés az igaz vallásra;Se convertir à la religion des parents;Megtérés az igaz vallásra;;Convertirse a la Religión Primaria;;;;;;;;;x
convert_to_parent_religion_desc;Újra csatlakozom az igaz Hithez!;Je vais rejoindre la seule Vraie Foi.;Újra csatlakozom az igaz Hithez!;;Un día me reuniré con la única y verdadera fe.;;;;;;;;;x
