#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
INTERACTION_RELIGION_MUST_MARRY_REGULARLY;$RELIGION$ vallású karakterek nem házasodhatnak matrilineárisan!;Un personnage $RELIGION$ ne peut contracter un mariage matrilinéaire.;$RELIGION$ Charaktere können nicht matrilineal heiraten!;;¡Los personajes de religión $RELIGION$ no pueden casarse matrilinealmente!;;;;;;;;;x
NARROW_FLANK;Keskeny szárny;Front étroit;Enge Flanke;;Flanco angosto;;;;;;;;;x
TITLE_CANNOT_USURP_COUNTIES;Nem lehetséges grófság rangú titulusok elbitorlása!;Impossible d’usurper comtés et titres de rang similaire.;Titel von Grafschaften können nicht übernommen werden!;;¡No es posible usurpar condados!;;;;;;;;;x
EVTOPTC65155;Mivé váltam? Nincs több rántotthús nekem.;Que suis-je devenu ? C'est décidé, j'arrête de me goinfrer.;Was ist aus mir geworden? Kein Schnitzel mehr für mich.;;¿En qué me he convertido? Ni un solomillo más para mí.;;;;;;;;;x
IRONMAN_MODE_CHECKSUM_DESC;A játék adatfájljai megváltoztak, ezáltal az eremények kikapcsolásra kerültek Ironman módban. Nézd meg, hogy nem lett-e egy mod betöltve, vagy erõsítsd meg a játékfájl állományát.;Les fichiers du jeu ont été modifiés, donc réussites avec le mode Iron Man sont désactivées. Vérifiez que vous n'avez pas activée une modificación ou vérifiez les fichiers du jeu.;Spieldateien sind verändert worden, daher sind Achievements und der Iron Man Modus deaktiviert. Prüfen sie, dass weder Mods aktiv sind noch Spieldateien geändert wurden.;;Los archivos del juego han sido modificados y por eso los logros están desactivados el modo Hombre de Hierro. Asegúrate que no tengas ninguna modificación del juego activada o verifica los ficheros del mismo.;;;;;;;;;x
EVTDESC_SoA_561;A birodalom csak elõnyét látta [From.GetTitledName] széles kapcsolatainak, a te zsidó [Root.GetChancellorName] tanácstagod külföldön nevelkedett. Valahogy emiatt mindig naprakész a diplomáciát és a külföldi állapotokat illetõen.;Le territoire a bénéficié du vaste réseau de contacts qui ont été entretenus à l’étranger par [From.GetTitledName], votre [Root.GetChancellorName] juif. De quelques façons, [From.GetSheHe] parvient toujours à rester à la mode des nouvelles coutumes et des dernières évolutions diplomatiques.;Das Kontaktnetzwerk von [From.GetTitledName], eurem jüdischen [Root.GetChancellorName], im Ausland hat eurem Reich viele Vorteile gebracht. Irgendwie gelingt es [From.GetSheHe] immer, an aktuelle Information über neue Sitten und diplomatische Entwicklungen zu gelangen.;;Nuestro reino se ha beneficiado de la amplia red de contactos que [From.GetTitledName], tu [Root.GetChancellorName] judio, ha creado en el extranjero. De alguna manera siempre está al día de todas las nuevas costumbres y los últimos acontecimientos diplomáticos.;;;;;;;;;x
EVTOPTA_SoA_561;Kiváló munka.;Excellent travail.;Ausgezeichnete Arbeit.;;Un trabajo excelente;;;;;;;;;x
EVTDESC_SoA_563;[From.GetTitledName], a te [Root.GetTreasurerName] tanácstagod, számos kapcsolattal bír a radaniták között.Ez a zsidó kereskedõ hálózat feltételezhetõen az egész ismert világot behálózza, Nyugat-Európától egészen Cathayig, és ezek a kapcsolatok jelentõs hatással voltak a birodalom gazdaságának a fejlõdésére.;[From.GetTitledName], votre [Root.GetTreasurerName], a de nombreux contacts auprès des radhanites. Ce réseau marchand juif s’étend prétendument au travers de l’ensemble du Monde connu, depuis l’Europe occidentale jusqu’à la lointaine Cathay. Ces contacts ont constitué une grande aubaine pour le développement de l’économie de notre territoire.;[From.GetTitledName], euer [Root.GetTreasurerName], hat viele Kontakte unter den Rhadaniten. Dieses  Netzwerk von jüdischen Händlern erstreckt sich über die ganze bekannte Welt, von Westeuropa bis hin nach Cathay. Seine Kontakte haben  sich als großer Vorteil für die Wirtschaft des Reiches erwiesen.;;[From.GetTitledName]. tu [Root.GetTreasurerName], tiene bastantes contactos entre los Radanitas. Esta red mercantil judía se extiende a lo largo del mundo conocido, desde la Europa más occidental a la lejana Catay, y estos contactos han conllevado a un boom en el desarrollo de la economía de nuestro Reino.;;;;;;;;;x
EVTDESC_SoA_565;A te [Root.GetSpymasterName] tanácstagod, [From.GetTitledName], úgy tûnik, barátokkal és informátorokkal rendelkezik minden zsidó közösségben Európa szerte. A postagalambok napi rendszrességgel érkeznek meg hozzá, gyakran életbevágó információkat szállítva új fegyverekrõl és taktikákról.;Votre [Root.GetSpymasterName], [From.GetTitledName], semble avoir des amis et des indicateurs au sein de chaque communauté juive d’Europe. Les pigeons voyageurs qui arrivent quotidiennement à sa demeure délivrent souvent de l’étranger des informations capitales à propos de nouvelles armes et de nouvelles tactiques.;Euer [Root.GetSpymasterName], [From.GetTitledName], scheint  Freunde und Informanten in allen jüdischen Gemeinschafte in ganz Europa zu haben. Tägliche treffen neue Brieftauben bei [From.GetHerHis] ein, welche wichtige Nachrichten über neue Waffen und Taktiken aus dem Ausland bringen.;;Tu [Root.GetSpymasterName], [From.GetTitledName], parece tener amigos e informantes dentro de todas y cada una de las comunidades judías de europa. Las palomas mensajeras llegan a su morada todos los días, portando información vital del exterior sobre nuevas armas y tácticas.;;;;;;;;;x
LOADING_TIP_53;Zsidó tanácsadók néha felgyorsíthatják a technológiai fejlõdést.;Les conseillers juifs bénéficient parfois des avancées technologiques.;Jüdische Berater können gelegentlich den technologischen Fortschritt beschleunigen.;;Los consejeros judíos pueden beneficiarte con avances tecnológicos.;;;;;;;;;x
AIREASON_EXISTING_BETROTHAL;Tiszteletben tartja az eljegyzést;Honorera les fiançailles;Wird die Verlobung achten.;;Respetará el compromiso matrimonial;;;;;;;;;x
cathar_DESC;"A katar vagy albigenziánus eretnekség elutasítja a gyónást, a papi és a pápai szentséget. Csak egy szentségük van - a vigasztalás - ami megszabadít a bûntõl, és ""tökéletes katarrá alakít. Meghatározó jellemzõk játékon belül:\n§Y*§! Nincs vallási vezetõ\n§Y*§! A katarok nõket is papnak nevezhetnek ki";L’hérésie cathare, ou albigeoise, rejette la confession et le caractère sacré du clergé et du pape. Ils ne reconnaissent qu’un seul sacrement, celui du consolament, utilisé pour absoudre les péchés et être ordonné parfait. Fonctionnalités :\n§Y*S! Il n’y a pas de chef religieux\n§Y*§! Les cathares peuvent ordonner les femmes prêtres;Die Katharer (oder Albigenser) akzeptieren weder die Beichte, noch die Heiligkeit der klerikalen Hierarchie oder des Papstes. Sie haben nur ein Sakrament - die Tröstung - die Reinigung von der Sünd. Bestimmende Merkmale im Spiel:\n§Y*§! Es gibt kein religiöses Oberhaupt\n§Y*§! Katharer können weibliche Priester ernennen;;La herejía cátara, o albigense, rechaza la confesión y la santidad del clero y el Papa. Sólo tienen un Sacramento, la Consolación, que consiste en eliminar el pecado y convertir al creyente en un cátaro 'perfecto'.Características definitorias:\n§Y*§! Los cátaros pueden consagrar a mujeres como sacerdotes.;;;;;;;;;x
fraticelli_DESC;A fraticelli mozgalom egy olyan katolikus eretnekség, amely ferences szereztesek egy csoportjától származik. Elkötelezettek a szegénység és az aszkétizmus mellett, különösen a papság esetében. A fraticelli mozgalom erõszakosan lépett fel az egyházi vagyon és fényûzés ellen Meghatározó jellemzõk játékon belül:\n§Y*§! Létrehozható a fraticelli pápaság, ha Rómát elfoglalják\n§Y*§! A pápa válást szentesíthet\n§Y*§! A pápa inváziós casus bellit rendelhet el\n§Y*§! A pápa kiátkozhat fraticelli hívõket§Y*§! A fraticelli püspökök inkább a pápának adóznak, mintsem a világi hûbéruruknak;Les fraticelles, ou « petits frères », sont des hérétiques catholiques qui ont pour origine l’ordre des moines franciscains. Ils consacrent leur vie – tout particulièrement les hommes de robe – à la pauvreté et à l’ascétisme. Les hérétiques fraticelles s’opposent violemment à la richesse de l’Église et à son opulence ostentatoire. Fonctionnalités:\n§Y*§! Peuvent instaurer une papauté fraticelle si Rome est conquise\n§Y*§! Le pape peut permettre un divorce\n§Y*S! Le pape peut justifier un casus belli d’invasion\n§Y*S! Le pape peut excommunier  des personnages fraticelles§Y*§! Les évêques fraticelles pourraient reverser leurs impôts au pape plutôt qu’à leur seigneur séculier.;Die Fratizellen sind eine katolische Häresie mit Ursprung im Franziskanischen Orden. Höchstes Gebot sind Armut und Askese - insbesondere für Priester. Die Fratizellen wenden sich entschieden gegen den Reichtum der Kirche. Bestimmende Merkmale im Spiel:\n§Y*§! Kann das fratizellische Papstum einreichten falls Rom erobert wird\n§Y*§! Der Papst kann Scheidungen genehmigen\n§Y*§! Der Papst kann fratizellische Charaktere exkommunizieren\n§Y*§! Der Papst kann den Invasions-Kriegsgrund gewähren\n§Y*§! Fratizellische Bischöfe können Steuern an den Papst, statt an den Lehnsherrn, entrichten;;Los fraticelli, o 'hermanos menores', son una herejía católica originada dentro de la Orden monástica Franciscana. Dedicados a la pobreza y al ascetismo, especialmente para los religiosos. Los fraticelli se opusieron violentamente a las riquezas de la Iglesia y sus muestras de opulencia. Características definitorias:\n§Y*§! Pueden crear el Papado fraticelli, si conquistan Roma\n§Y*§! El Papa puede conceder divocios\n§Y*§! El Papa puede conceder el Casus Belli de Ivasión\n§Y*§! El Papa puede excomulgar a personajes fraticelli\n§Y*§! Los Obispos fraticelli pagaran tributos al Papa en lugar de a su señor secular.;;;;;;;;;x
bogomilist_DESC;A bogumilista eretnekség eredetileg az ortodox kereszténységbõl ered, de gnosztikus elemek keverednek benne, melyek teljesen elutasítják az egyházi hierarchiát és a kereszténység kezdeti útjaihoz való visszatérést sürgetik. A bogumilisták szerint a világot a gonosz, maga az Ördög teremtette. Meghatározó jellemzõk játékon belül:\n§Y*§! Nincs vallási vezetõ\n§Y*§! Bogumilisták nõket is kinevezhetnek papnak;Le bogomilisme est à l’origine une hérésie chrétienne orthodoxe incluant des éléments gnostiques rejetant la hiérarchie ecclésiale et prêchant le retour au christianisme primitif. Les bogomiles croient que le monde fut crée par un démiurge démoniaque : le Diable. Fonctionnalités:\n§Y*S! Il n’y a pas de chef religieux\n§Y*§! Les bogomiles peuvent ordonner les femmes prêtres;Die Bogomilen sind eine orthodoxe Heräsie mit gnostische Elemente. Sie lehnen die kirchliche Hierachie gänzlich ab und arbeiten stattdessen auf eine Rückkehr zur frühen Form des Christentums hin. Sie glauben dass die Welt vom Teufel geschaffen ist. Bestimmende Merkmale im Spiel:\n§Y*§! Es gibt kein religiöses Oberhaupt\n§Y*§! Bogomilen können weibliche Priester ernennen;;El bogomilismo es una herejía de los cristianos ortodoxos combinada con elementos gnósticos que rechazan totalmente la jerarquía eclesiástica y predican la vuelta al cristianismo original. Los bogomilistas creen que el mundo fue creado por un demiurgo malvado, el Diablo. Características definitorias:\§Y*§! No tienen lider espiritual\n§1Y*§! Los bogomilistas consagrarán a mujeres como sacerdotes;;;;;;;;;x
iconoclast_DESC;Az ikonoklaszt eretnekség a Bizánci Birodalmat több hullámban is sújtotta. Az ikonoklaszt követõi úgy vélik, hogy az ikonok és különösen a szenteket ábrázoló figurák a bálványimádat egy formája, és ezért ezt nem szabad megengedni. Fénykorukban az ikonoklaszt követõi számos ilyen ábrázolást pusztítottak el, volt, amikor ikonoklaszt hitû császárok által feltüzelve. Meghatározó jellemzõk játékon belül  :\n§Y*§! Ikonoklaszt patriarkátus hozható létre, ha Konstantinápolyt elfoglalják\n§Y*§! Több pátriárka - az öt pátriárka és az autocefálus pátriárka\n§Y*§! A pátriárkák válást szentesíthetnek\n§Y*§! Az ikonoklaszt pátriárka inváziós casus bellit rendelhet el\n§Y*§! A pátriárkák kiátkozhatnak ortodox karaktereket;L’hérésie iconoclaste empesta l’Empire byzantin en de nombreuses vagues. Les iconoclastes croient que les images religieuses (icônes et représentation des figures sacrées en particuliers) constituent une forme d’idolâtrie et doivent être interdites. À leur apogée, les iconoclastes – parfois exhortés par les empereurs iconoclastes – détruisèrent d’innombrables décorations et icônes. Fonctionnalités :\n§Y*§! Peuvent instaurer un patriarcat iconoclaste si Constantinople est sous contrôle\n§Y*§! De nombreux patriarches : les cinq pentarches et les patriarches autocéphales sous l’autorité des rois\n§Y*§! les patriarches peuvent permettre un divorce\n§Y*§! le patriarche iconoclaste peut justifier un casus belli d’invasion\n§Y*§! les patriarches peuvent excommunier les personnages orthodoxes.;Die Bilderstürmer bedrängten das Byzantinische Reich in meheren Wellen. Sie glauben, dass religiöse Bildnisse - insbesondere Ikonen und Bilder von heiligen Figuren - Götzendienst sind und daher verboten werden müssen. Durch ihren religiösen Eifer wurden unzählige Kunstwerke und Ikonen zerstört, zum Teil mit dem Wohlwollen gleichgesinnter Kaiser.  Bestimmende Merkmale im Spiel:\n§Y*§! Kann das Bilderstürmer-Patriarchat einrichten, wenn Konstantinopel kontrolliert wird\n§Y*§! Mehrere Patriarchen - die fünf Patriarchen und autokephale Patriarchen unter Königen\n§Y*§! Patriarchen können Scheidungen genehmigen\n§Y*§! Der Ökumenische Patriarch kann den Invasions-Kriegsgrund gewähren\n§Y*§! Patriarchen können Bilderstürmer-Charaktere exkommunizieren;;La herejía iconoclasta recorrió el Imperio Bizantino en múltiples oleadas. Los iconoclastas consideran que las imágenes religiosas, los iconos y representaciones de los santos en particular, eran una forma de idolatría y debían ser prohibidas. En sus mejores días los iconoclastas destruyeron innumerables iconos y decoraciones religiosas, a veces inducidos por Emperadores iconoclastas. Características definitorias: \§Y*§ Pueden crear el Patriarcado Iconoclasta si controlan Constantinopla\§Y*§ Múltiples Patriarcas, los cinco Pentarcas y Patriarcas Autocéfalos en cada Reino.\n§Y*§! El Patriarca puede conceder el Casus Belli de Ivasión\n§Y*§! El Patriarca puede excomulgar a personajes ortodoxos;;;;;;;;;x
yazidi_DESC;A yazid vallás igen eltérõ vallás egyébként, de játékon belül aszunnita eretnekségnek minõsül. A yazidok úgy hiszik, hogy Isten a világot a teremtés után hét angyalra bízta, akik közül a fõ angyal a Páva Angyal, Malek Taus vagy másnéven Shaytan, akit a keresztények és a muszlimok Sátánként azonosítanak. Meghatározó jellemzõk játékon belül:\n§Y*§! A Yazidi Sejkség egy világi uralkodó által birtokolható, és meg is szüntethetõ.\n§Y*§! A yazidi sejk más yazidi uralkodókat szabadon hódoltathat\n§Y*§! A yazidi sejk nagy dzsihádokat hirdethet\n§Y*§! A yazidi uralkodók több feleséget tarthatnak, ami el is várt tõlük\n§Y*§! Egyházi birtokokat bárki birtokolhat büntetés nélkül\n§Y*§! A yazidi dinasztiák dekadensé válnak, ha a férfiaknak nincsen elég földjük, vagy nem vívnak elég háborút.;La religion yézidie est une religion distincte traitée comme hérésie sunnite dans le jeu. Les yézidis croient que Dieu a crée le monde et y a laissé sept anges pour l’administrer. Leur chef est l’ange-paon, Malek Taous ou Chaïtan : un être habituellement identifié par les chrétiens et les musulmans comme étant Satan. Fonctionnalités :\n§Y*§! le territoire du cheikh yézidi est détenu par un seigneur séculier et peut cesser d’exister.\n§Y*§! Le cheikh yézidi peut subjuguer librement les autres seigneurs yézdis\n§Y*§! Le cheikh yézidi peut déclarer le grand djihad\n§Y*§!\n§Y*§! Les seigneurs yézidis peuvent – et sont tenus de – avoir de nombreuses femmes\n§Y*§! Les seigneuries théocratiques peuvent être détenues par quiconque sans pénalité\n§Y*§! La décadence des dynasties yézidies croît si les dynastes ne détiennent suffisamment de terres et ne gagnent suffisamment de guerres.;Der Yazidi-Islam ist in Wirklichkeit eine separate Religion, wird im Spiel jedoch als eine Häresie des Sunni-Islam dargestellt. Seine Anhänger glauben, dass Gott die Welt aus einer Perle erschuf und dann sieben heilige Engel damit beauftragte, die Welt zu versorgen. Bestimmende Merkmale im Spiel:\n§Y*§! Das yazidishe Scheichtum wird von einem weltlichen Herrscher getragen und kann erlöschen\n§Y*§! Der Yazidi-Scheich kann andere yazidische Herrscher frei unterwerfen\n§Y*§! Der Scheich kann große Jihads ausrufen\n§Y*§! Yazidische Herrscher können und sollten mehrere Ehefrauen haben\n§Y*§! Moschee-Liegenschaften können von Jedem ohne Strafe gehalten werden\n§Y*§! Yazidische Dynastien werden mit der Zeit dekadent, außer die Männer besitzen ausreichend Land und gewinnen Kriege;;La religión Yazidí es propiamente en una religión por si misma, pero es tratada como una herejía suní por el juego. Los Yazidíes creen que Dios creó el mundo y dejó a siete ángeles al mando, liderados por el Ángel del Pavo Real, Malek Taus o Shaytan, un ser muchas veces identificado por los cristianos y musulmanes como Satán. Características definitorias:\n§Y*§! El Emirato Yazidí es gobernado por un gobernante secular, y puede dejar de existir.\§Y*§! El Jeque Yazidí puede subyugar libremente a cualquier otro gobernante yazidí\§Y*§! El Jeque Yazidí puede declarar Jihads\§Y*§! Los gobernantes yazidíes pueden, y se les presume, tener múltiples esposas\§Y*§! Los templos pueden ser controlados por cualquiera sin penalización\§Y*§! Las dinastías yazidíes se vuelven decadentes salvo que sus varones tengan suficientes tierras o ganen guerras;;;;;;;;;x
ibadi_DESC;Az ibádizmus különbözik  mind a siíta, mind a szunnita iszlámtól, de a szunnita muszlimhoz áll közelebb, és a játékon belül szunnita eretnekségnek számít. Az ibádik úgy vélik, hogy a pokolra kárhozott lelkek örökre ott is maradnak. Az ibádik azt is elutasítják, hogy a muszlimok láthatják majd Allahot az Ítélet Napján. Meghatározó jellemzõk játékon belül:\n§Y*§! Az Ibádi Kalifátus egy világi uralkodó által birtokolható és meg is szüntethetõ.\n§Y*§! Az ibádi kalifa más ibadi uralkodókat szabadon hódoltathat\n§Y*§! Az ibádi kalifa nagy dzsihádokat hirdethet\n§Y*§! Az ibádi uralkodók több feleséget tarthatnak, ami el is várt tõlük\n§Y*§! Egyházi birtokokat bárki birtokolhat büntetés nélkül\n§Y*§! Az ibádi dinasztiák dekadensé válnak, ha a férfiaknak nincsen elég földjük vagy nem vívnak elég háborút.;L'ibadisme est distinct de l’islam chiite et sunnite mais est plus proche du sunnisme que du chiisme et est en conséquence traité comme une hérésie sunnite dans le jeu. Les ibadis croient que les âmes condamnées à l’Enfer y resteront à jamais. Les ibadis rejettent aussi la notion que les musulmans verront Allah au jour du Jugement dernier. Fonctionnalités :\n§Y*§! Le califat ibadit est détenu par un seigneur séculier et peut cesser d’exister.\n§Y*§! Le calife ibadit peut subjuguer librement les autres seigneurs ibadits\n§Y*§! Le calife ibadit peut déclarer le grand djihad\n§Y*§!\n§Y*§! Les seigneurs ibadis peuvent – et sont tenus de – avoir de nombreuses femmes\n§Y*§! Les seigneuries théocratiques peuvent être détenues par quiconque sans pénalité\n§Y*§! La décadence des dynasties ibadites croît si les dynastes ne détiennent suffisamment de terres et ne gagnent suffisamment de guerres.;Der Ibadi-Islam unterscheidet sich sowohl vom Shia-Islam, als auch vom Sunni-Islam, ähnelt aber eher letzterem, so dass er im Spiel als Sunnitische Häresie gilt. Die Ibadi glauben dass die Seelen in Hölle dort für die Ewigkeit bleiben. Sie glauben auch nicht dass Muslime am Tag des Letztes Gerichtes Allah sehen werden. Bestimmende Merkmale im Spiel:\n§Y*§! Das Ibadi-Kaliphat wird von einem weltlichen Herrscher getragen und kann erlöschen\n§Y*§! Der Ibadi-Kaliph kann andere sunnitische Herrscher frei unterwerfen\n§Y*§! Der Ibadi-Kaliph kann große Jihads ausrufen\n§Y*§! Ibadische Herrscher können und sollten mehrere Ehefrauen haben\n§Y*§! Moschee-Liegenschaften können von Jedem ohne Strafe gehalten werden\n§Y*§! Ibadische Dynastien werden mit der Zeit dekadent, außer die Männer besitzen ausreichend Land und gewinnen Kriege;;El Ibadismo es distinto tanto del islamismo suní como del chií, pero es más suní que chií y por lo tanto se le trata como una herejía suní en el juego. Los ibadíes creen que las almas están condenadas al Infierno y estarán allí por toda la eternidad. Los ibadías también rechazan que los musulmanes verán a Alá en el Día del Juicio. Características definitorias:\n§Y*§! El Califato Ibadí es gobernado por un gobernante secular, y puede dejar de existir.\§Y*§! El Califa Ibadí puede subyugar libremente a cualquier otro gobernante ibadí\§Y*§! El Califa Ibadí puede declarar Jihads\§Y*§! Los gobernantes ibadíes pueden, y se les presume, tener múltiples esposas\§Y*§! Los templos pueden ser controlados por cualquiera sin penalización\§Y*§! Las dinastías ibadíes se vuelven decadentes salvo que sus varones tengan suficientes tierras o ganen guerras;;;;;;;;;x
hurufi_DESC;A hurufi hit  misztikus kabbalisztikus vonásokat mutat, a szufi szektához tartozik az iszlámon belül, és eretnekségnek minõsül. Meghatározó jellemzõk játékon belül:\n§Y*§! A Hurufi Sejkség egy világi uralkodó által birtokolható és meg is szüntethetõ.\n§Y*§! A hurufi sejk más hurufi uralkodókat szabadon hódoltathat\n§Y*§! A hurufi sejk nagy dzsihádokat hirdethet\n§Y*§! A hurufi uralkodók több feleséget tarthatnak, ami el is várt tõlük\n§Y*§! Egyházi birtokokat bárki birtokolhat büntetés nélkül\n§Y*§! A hurufi dinasztiák dekadensé válnak, ha a férfiaknak nincsen elég földjük vagy nem vívnak elég háborút.;La foi hurufite celle d’une secte mystique et kabbalistique soufie que l’Islam considère comme une hérésie. Fonctionnalités :\n§Y*§! Le territoire du sheik hurufite est détenu par un seigneur séculier et peut cesser d’exister.\n§Y*§! Le calife hurufit peut subjuguer librement les autres seigneurs hurufits\n§Y*§! Le calife hurufit peut déclarer le grand djihad\n§Y*§!\n§Y*§! Les seigneurs hurufits peuvent – et sont tenus de – avoir de nombreuses femmes\n§Y*§! Les seigneuries théocratiques peuvent être détenues par quiconque sans pénalité\n§Y*§! La décadence des dynasties hurufits croît si les dynastes ne détiennent suffisamment de terres et ne gagnent suffisamment de guerres.;Der Hurufismus ist eine mystische, kabbalistische Sekte im Islam. Bestimmende Merkmale im Spiel:\n§Y*§! Das Hurufi-Scheichtum wird von einem weltlichen Herrscher getragen und kann erlöschen\n§Y*§! Der Hurufi-Scheich kann andere hurufische Herrscher frei unterwerfen\n§Y*§! Der Hurufi-Scheich kann große Jihads ausrufen\n§Y*§! Hurufische Herrscher können und sollten mehrere Ehefrauen haben\n§Y*§! Moschee-Liegenschaften können von Jedem ohne Strafe gehalten werden\n§Y*§! Ibadische Dynastien werden mit der Zeit dekadent, außer die Männer besitzen ausreichend Land und gewinnen Kriege;;La fe hurufí es una secta  mística, kabalística y sufí dentro del Islam, es considerada una herejía. Características definitorias:\n§Y*§! El Emirato Hurufí es gobernado por un gobernante secular, y puede dejar de existir.\§Y*§! El Jeque Hurufí puede subyugar libremente a cualquier otro gobernante hurufí\§Y*§! El Jeque Hurufí puede declarar Jihads\§Y*§! Los gobernantes hurufíes pueden, y se les presume, tener múltiples esposas\§Y*§! Los templos pueden ser controlados por cualquiera sin penalización\§Y*§! Las dinastías hurufíes se vuelven decadentes salvo que sus varones tengan suficientes tierras o ganen guerras;;;;;;;;;x
karaite_DESC;A karaita judaizmus egy zsidó mozgalom, amit meghatároz a Tanak elfogadása, mint legfõbb jogi hatalom a zsidó vallási törvények és teológia terén. Ebben az esetben igen távol áll a többségi rabbista judaizmustól.  A karaiták úgy vélik, hogy a Tórába feljegyzett, Mózes által közvetített isteni parancsolatok nem lettek kiegészítve szóbeli törvényekkel és magyarázatokkal. Játékon belül a karaita judaizmus eretnekség a zsidó hiten belül. Ennek az eretnekségnek nincsen meghatározó vallási vezetõje, vagy különleges játékmechanikája.;Le judaïsme karaïte est un mouvement juif caractérisé par la reconnaissance du seul Tanakh et de son autorité suprême sur les lois religieuses et sur la théologie juive. En cela, il est distinct du courant rabbinique majoritaire. Les karaïtes soutiennent que tous les commandements divins reçus de Dieu par Moïse furent consignés dans la Torah écrite sans lois orales additionnelles ou explications. Dans le jeu, le judaïsme karaïte est une hérésie du judaïsme majoritaire. Cette hérésie n’a formellement pas de chef religieux et ne suit pas de règles spéciales.;Das Karaitische Judentum ist eine religiöse Bewegung, welche nur die Tanakh als höchste Authorität für jüdische Rechtsordnung und Theologie anerkennt. Sie meinen dass die göttlichen Gebote vollständig in der Torah dargelegt sind, ohne das mündliche Überlieferungen oder Erläuterungen notwendig sind. Im Spiel werden die Karaiten als eine jüdische Häresie behandelt. Diese Häresie hat kein offizielles Oberhaupt und keine speziellen Spielmechaniken.;;El judaísmo karaita es un movimiento judáico caracterizado por el reconocimiento sólo de la Tanaj como autoridad legal absoluta en los asuntos religiosos y la teología. Esto es lo que lo diferencia del judaísmo rabínico tradicional. Los karaitas consideran que todos los mandamientos dados a Moisés por Dios fueron escritos en la Torá, sin leyes orales ni explicaciones añadidas. En el juego el judaísmo karaita es una herejía del judaísmo tradicional. Esta herejía no tiene un líder religioso formal ni mecánicas especiales en el juego.;;;;;;;;;x
samaritan_DESC;A szamaritanizmus egy ábrahámi vallás, amely szoros szálakkal fûzõdik a judaizmushoz. Szamaritanisták a saját vallásukat tartják az õsi zsidó vallásnak, amelyet a babiloni fogság idején Izraelben maradt zsidók õriztek meg, ellentétben a judaizmussal, ami megváltozott, bár hozzájuk köthetõ. Játékon belül a szamaritanizmus eretnekség a zsidó hiten belül. Ennek az eretnekségnek nincsen meghatározó vallási vezetõje, vagy különleges játékmechanikája.;Le samaritanisme est une religion abrahamique très proche du judaïsme. Les samaritains affirment que leur culte est celui de la véritable religion des anciens Israélites antérieurement à leur exil babylonien et préservé par ceux qui sont restés sur la terre d’Israël. Ils opposent leur culte à celui du judaïsme qu’ils considèrent comme une religion liée mais altérée et amendée. Dans le jeu, le samaritanisme est traité comme une hérésie du judaïsme majoritaire. Cette hérésie n’a formellement pas de chef religieux et ne suit pas de règles spéciales.;Der Samaritismus ist ein Abrahamische Religion die eng mit der Judentum verwandt ist. Die Samariter glauben, dass ihr Glaube die ursprüngliche Religion vor dem Exil der Israeliten in Babylon darstellt, am Leben gehalten von den wenigen, die damals in der Heimat zurückgeblieben sind. Das Judentum sehen sie als verwandte, aber veränderte Religion an. Im Spiel wird der Samaritismus als jüdische Heräsie behandelt. Diese Häresie hat kein offizielles Oberhaupt und keine speziellen Spielmechaniken.;;El samaritanismo es una religión abrahámica claramente relacionada con el judaismo. Los samaritanos consideran que su adoración es la verdadera religión que profesaban los israelitas antes del exilio babilónico, preservada por aquellos que permanecieron en Israel, al contrario que el judaísmo que consideran una religión relacionada con la suya pero que fue alterada y enmenda. En el juego el samaritanismo es considerado una herejía del judaísmo tradicional. Esta herejía no tiene un líder religioso formal ni mecánicas especiales en el juego.;;;;;;;;;x
title_fraticelli_cardinal;Kardinális;Cardinal;Kardinal;;Cardenal;;;;;;;;;x
expected_next_title_fraticelli_cardinal;Várható következõ kardinális;Prochain cardinal prévu;Erwarteter neuer Kardinal;;Presunto próximo cardenal;;;;;;;;;x
expected_next_title_fraticelli_cardinal_tooltip;Ez a püspök lehet a következõ kardinális, ha megüresedik egy hely.;Cet évêque sera probablement le prochain cardinal dès qu'une place se libérera.;Dieser Bischof wird wahrscheinlich als nächster zum Kardinal ernannt, wenn ein Sitz im Kollegium frei wird.;;Este obispo será, probablemente, el próximo Cardenal cuando haya una vacante.;;;;;;;;;x
best_candidate_title_fraticelli_cardinal;Az én legjobb kardinális-jelöltem;Mes meilleurs cardinaux potentiels;Mein bester Kardinalskandidat;;Mi mejor candidato a Cardenal;;;;;;;;;x
best_candidate_title_fraticelli_cardinal_tooltip;Minden püspök közül a birodalmamban õ a legesélyesebb a kardniálissá való kinevezésre a pápa által.;De tous les évêques de mon royaume, celui-ci est le plus susceptible d'être nommé cardinal par le pape.;Von allen Bischöfen in meinem Reich wird dieser wahrscheinlich am ehesten vom Papst zum Kardinal ernannt.;;De todos los obispos de mi Reino, este es el que tiene más probabilidades de que el Papa lo nombre Cardenal.;;;;;;;;;x
EVTOPTJ96501;Fókuszálj a terepvédelem elsajátítására.;Apprendre la maîtrise des terrains défensifs.;Spezialisierung auf defensives Gelände.;;Especializarse en terreno defensivo.;;;;;;;;;x
EVTOPTK96501;Fókuszálj az ostromlási módszerekre.;Apprendre les tactiques de siège.;Spezialisierung auf Belagerungstaktiken.;;Especializarse en tácticas de asedio.;;;;;;;;;x
