#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA10100;Miért engem zavarsz ezzel?;Pourquoi me dérangez-vous ?;Was belästigst du mich?;;¿Por qué me molestas?;;;;;;;;;x
EVTOPTB10100;Persze, mutasd az utat, paraszt!;Bien sûr ! Je vous suis, paysan !;Natürlich! Zeigt mir den Weg, Bauer!;;¡Por supuesto! ¡Condúceme hasta allí, campesino!;;;;;;;;;x
EVTTOOLTIP10101;A Pokol kapuja;La porte de l’enfer ;Die Höllenpforte;;La puerta del infierno;;;;;;;;;x
EVTNAME10101;Pokol kapuja;La porte de l’enfer;Höllenpforte;;Puerta del infierno;;;;;;;;;x
EVTDESC10101;A város fõlé bûzös levegõ kúszott azon a napon, amikor a föld megremegett és lassan felhasadt, önkénytelenül is öklendeznem kellett. A paraszt földjén, ahol a kráter keletkezett tüzet és kénkövet okádva magából, itt megálltunk, és elállt a lélegzetem a látványtól. A lángok és a tüzes kövek a puszta földjét ostorozták, a paraszt szerencsésnek mondhatja magát, hogy a földje parlagon hevert.;Le nuage nauséabond qui avait survolé la cité le jour du tremblement de terre s’est lentement abattu sur nous et j’ai eu du mal à retenir un haut-le-cœur. À la vue du feu et du soufre jaillissant de la faille qui s’était ouverte dans le champ du fermier, nous nous sommes arrêtés, consternés. Les flammes et les pierres incandescentes brûlaient le sol aride qui entourait la faille. Heureusement pour le fermier, ses champs étaient en jachère.;Der üble Gestank, der am Tag, als die Erde bebte, über der Stadt gehangen hatte, erreichte uns allmählich, worauf ich mich erbrechen musste. Die Wunde im Boden, die sich im Felde des Bauern aufgetan hatte, spuckte Feuer und Schwefel. Fassungslos ob dieses Anblicks hielten wir an. Die Flammen und glühenden Steine verheerten den Boden um die Kluft herum, und der Bauer konnte von Glück sagen, dass seine Felder brach lagen.;;El olor pestilente que recorrió la ciudad el día que tembló la tierra se nos metió dentro y sentí arcadas. La grieta que se abrió en el campo del granjero vomitaba fuego y azufre y nos detuvimos aterrados ante su visión. Las llamas y piedras ardientes amenazaban la tierra en torno a la grieta, el granjero tuvo suerte de tener sus campos sin cultivar.;;;;;;;;;x
EVTOPTA10101;Csak egy lyuk a földben!;Ce n’est qu’un trou dans le sol.;Das ist doch nur ein Loch im Boden;;Solo es un agujero en el terreno;;;;;;;;;x
EVTOPTB10101;Ezt közelebbrõl kell látni!;Je dois examiner cela de plus près.;Das muss ich näher untersuchen;;Debo observar esto de cerca;;;;;;;;;x
EVTTOOLTIP10102;A Kapu és a megkínzott lelkei;La porte et ses âmes torturées;Die Pforte und ihre gepeinigten Seelen;;La puerta y sus almas en pena;;;;;;;;;x
EVTNAME10102;A megkínzott lelkek pokla;Les âmes tourmentées de l’enfer;Die gepeinigten Seelen der Hölle;;Las almas en pena del infierno;;;;;;;;;x
EVTDESC10102;A lángoló nyílásból ordítás, sikolyok és sírás tört a felszínre. A paraszt teljesen elsápadt és nem volt hajlandó egy lépést sem közelebb menni. Én olyan közel merészkedtem a lyukhoz, amennyire csak bírtam, és megpróbáltam lenézni az aljára. A tüzes köveken és a vakító tûzön keresztül nem láthattam semmit. A sikítások és az ordítás addig fokozódott, hogy úgy éreztem felrobban a fejem. megtántorodtam, éreztem, ahogy a föld kicsúszik a lábam alól és valószínûleg a mélyedésben végzem, ha a paraszt nem ragadja meg a karom az utolsó pillanatban.;Des lamentations, des cris et des appels à l’aide semblaient surgir de la faille en feu. Le fermier a pâli et s’est arrêté net, refusant de faire un pas de plus. J’ai continué à m’approcher du trou de l’enfer pour essayer de regarder à l’intérieur. Mais à part quelques pierres incandescentes et les flammes qui m’ont effleuré les sourcils, je n’ai rien vu. Troublé(e) par les lamentations et les cris qui semblaient redoubler d’intensité, j’ai cru que ma tête allait exploser. J’ai trébuché en arrière avant de sentir le sol se dérober sous mes pieds. Si le fermier n’avait pas été là pour me rattraper, je serais tombé(e) dans le trou.;Aus der brennenden Kluft schienen Klagelaute, Schreie und Hilferufe zu kommen. Der Bauer erbleichte und weigerte sich, auch nur einen weiteren Schritt zu gehen. Ich näherte mich dem Höllenloch so nah, wie es mein Mut zuließ und versuchte, einen Blick hinab zu erhaschen. Abgesehen von glühendem Gestein und augenbrauenversengenden Flammen konnte ich nichts erkennen. Die Klagelaute und Schreie hatten an Intensität zugenommen, und bald fühlte es sich an, als würde mein Kopf explodieren. Ich stolperte rückwärts und fühlte den Boden unter meinen Füßen nachgeben. Hätte der Bauer nicht meinen Arm ergriffen und mich von der Kluft weggezogen, ich wäre hineingefallen!;;De la grieta ardiente parecían salir lamentos, gritos y gemidos pidiendo ayuda. El granjero se puso pálido y se negó a seguir avanzando. Me acerqué todo lo que pude al agujero y me atreví a mirar dentro. Aparte de las esporádicas piedras ardientes y las llamas que me lamían las cejas, no veía nada. Los lamentos y los gritos parecían aumentar hasta que sentí que me explotaba la cabeza. Resbalé hacia atrás, sentí moverse el terreno bajo mis pies y habría caído al agujero si el granjero no me hubiese cogido del brazo y tirado de mí.;;;;;;;;;x
EVTOPTA10102;Csak egy lyuk, ugye?;Ce n’est qu’un trou, hein ?;Das ist doch nur ein Loch, richtig?;;¿Solo es un agujero, verdad?;;;;;;;;;x
EVTOPTB10102;Be kell tömni a lyukat. Most, azonnal!;Il faut combler ce trou. Immédiatement !;Diese Kluft muss geschlossen werden, und zwar sofort!;;Este agujero debe cerrarse. ¡Ya!;;;;;;;;;x
EVTTOOLTIP10103;Lennie kell egy módnak, hogy bezárjuk a rést, de hogy?;Il doit y avoir un moyen de combler la faille, mais lequel ?;Die Kluft kann bestimmt geschlossen werden ... aber wie?;;Hay un modo de cerrar la grieta, ¿pero cuál?;;;;;;;;;x
EVTNAME10103;A Pokol kapujának bezárása;Fermez la porte de l’enfer !;Nahe der Höllenpforte;;Cerrar la puerta del infierno;;;;;;;;;x
EVTDESC10103;Adtam három napot az udvar legbölcsebb asszonyainak és férfiúinak, hogy megoldást találjanak arra, hogy zárjuk be ezt a rést, mely egyenesen a pokolba nyitott utat. A három nap elmúltával, mind más javaslattal álltak elõ a problémára.;J’ai donné trois jours aux membres les plus avisés de ma cour pour trouver le moyen de fermer cette faille infernale. Passé ce délai, ils avaient tous abouti à des solutions différentes.;Ich gab den klügsten Männern und Frauen meines Hofes drei Tage Zeit, eine Methode zum Schließen dieser Kluft zu ermitteln, die den ganzen Weg hinab bis zur Hölle geöffnet zu haben schien. Innerhalb von drei Tagen hatten alle unterschiedliche Lösungen erdacht.;;Di tres días a los sabios de mi corte para que hallasen una solución para cerrar la grieta que parecía abrir el camino al infierno. A los tres días tenían distintas soluciones al problema.;;;;;;;;;x
EVTOPTA10103;Ördögûzés!;Exorcisme !;Exorzismus!;;¡Exorcismo!;;;;;;;;;x
EVTTOOLTIP10104;Egy pap ördögûzést fog végrehajtani;Le prêtre va se livrer à un exorcisme.;Der Priester wird einen Exorzismus durchführen;;El cura realizará un exorcismo;;;;;;;;;x
EVTOPTB10103;Állat áldozat;Qu’on nourrisse la faille avec du bétail !;Stieropfer;;Alimentarle con ganado;;;;;;;;;x
EVTTOOLTIP10105;A mélységben lakozó démonok bizonyára meg lesznek elégedve;Le démon qui vit dans cette faille devrait être satisfait.;Der Dämon in der Kluft sollte dadurch befriedigt werden;;El demonio que habita la grieta quedaría satisfecho;;;;;;;;;x
EVTOPTC10103;Próbáljuk kövekkel megtölteni;Essayons de combler la faille avec des pierres.;Die Kluft soll mit Felsbrocken gefüllt werden;;Intentar llenarla con piedras;;;;;;;;;x
EVTTOOLTIP10106;A lyuk nem lehet túlvilági;Le trou n’est sûrement pas abyssal.;Das Loch muss einen Boden haben;;El agujero no puede ser profundo;;;;;;;;;x
EVTOPTD10103;Az áldozat a világ legszentebb dolga;Sacrifions la chose la plus précieuse au monde.;Das Wertvollste auf der Welt opfern;;Sacrificar lo más precioso del mundo;;;;;;;;;x
EVTTOOLTIP10107;Feláldozunk valakit a lyuk szájában;Un sacrifice pour fermer la faille.;Ein Opfer zum Schließen der Kluft;;Un sacrificio para cerrar la grieta;;;;;;;;;x
EVTDESC10104;A pap számtalanszor körbejárta a rést , szentelt vizet és ezt a kántálást szórva a rés felé 'Vade retro satana! Vade retro satana!', az izzó kövektõl és a tûztõl amennyire tudott távolmaradt. A harmadik kör végén térdre rogyott és imádkozott, csak ennyit lehetett belõle érteni 'Vade retro satana!'...;Le prêtre a fait plusieurs fois le tour de la faille en l’aspergeant d’eau bénite et en scandant 'Vade retro satana ! Vade retro satana !', évitant tant bien que mal les flammes et les pierres incandescentes qui en jaillissaient. Au bout du troisième tour, il s’est agenouillé et s’est mis à prier, ne prononçant que les mots 'Vade retro satana !'...;Der Priester umschritt die Kluft mehrmals, wobei er Heiliges Wasser verspritzte und die Wörter 'Vade retro satana! Vade retro satana!' psalmodierte. Die glühenden Steine und Flamen, die aus der Kluft schossen, versuchte er dabei nach Kräften zu vermeiden. Zum Ende der dritten Umrundung kniete er sich hin und begann zu beten: 'Vade retro satana!' ...;;El cura caminó varias veces en torno a la grieta, rociando agua bendita y recitando '¡Vade retro satana!', '¡Vade retro satana!', evitando las piedras ardientes y las llamas que vomitaba la grieta lo mejor que podía. Tras hacerlo por tercera vez se arrodilló y comenzó a rezar, oyéndose tan solo '¡Vade retro satana!'...;;;;;;;;;x
EVTOPTA10104;Ennek mûködnie kell!;Je crois que ça va marcher !;Ich glaube, das wird funktionieren;;¡Creo que esto funcionará!;;;;;;;;;x
EVTOPTB10104;Ez nem lesz jó. Próbáljunk valami mást.;Ça ne marchera pas. Essayons autre chose.;Das wird nichts bringen. Versucht etwas anderes;;Esto no funcionará. Intenta otra cosa.;;;;;;;;;x
EVTNAME10105;Állat áldozat;Qu’on nourrisse la faille avec du bétail !;Stiere hinabstürzen;;Alimentarle con ganado;;;;;;;;;x
EVTDESC10105;A marhák a lyuk szájáig mentek és nem voltak hajlandóak tovább menni. Úgy kellett õket a lyukba taszítani, miközben az elkeseredett bõgésük a gödör mélyén rekedt, megkínzott lelkek sikolyába vegyült, aztán elérték a feneketlen mélységet.;Arrivée au bord de la faille, les vaches se sont mises à reculer. Il a donc fallu les pousser. Leurs misérables meuglements se sont alors mêlés aux lamentations des âmes torturées prises au piège de cette fosse.;Die Stiere scheuten vor der Kluft und wollten nicht mehr weiterlaufen. Man musste sie mit Gewalt hineinstoßen, und bis sie am Boden aufschlugen, mischte sich ihr erbärmliches Brüllen mit den Klagelauten der gepeinigten Seelen, die in der Höllengrube gefangen waren.;;Las vacas se plantaron frente a la grieta y se negaron a seguir avanzando. Debieron ser empujadas hacia la grieta y su triste mugido se mezcló con los lamentos de las almas en pena atrapadas en el agujero hasta que alcanzaron el fondo.;;;;;;;;;x
EVTOPTA10105;Igazán remélem, hogy ez sikerül!;J’espère que ça va marcher.;Ich hoffe wirklich, dass das funktioniert;;Espero que esto funcione;;;;;;;;;x
EVTOPTB10105;Nem bízom ebben az ötletben.;Je ne crois pas à cette idée.;Ich glaube nicht an diese Methode;;No confío en esta idea;;;;;;;;;x
EVTNAME10106;Gördüljenek a kövek!;Pierres qui roulent;Steinladung;;Las piedras rodantes;;;;;;;;;x
EVTDESC10106;Szekér, szekér után hozta a köveket és a kavicsot, ahonnan egybõl a gödör mélyeibe lapátolták a munkások, miközben igyekeztek a tûztõl és a növekvõ számban kirepülõ izzó kövektõl távol maradni. A lyuk mélyérõl feltörõ sikolyok a munkásokra is hatással voltak, páran nem voltak hajlandóak tovább lapátolni. Biztosítottam õket arról, hogy senki sincs a gödör mélyén, de amúgy sem akart senki lemerészkedni a mélységbe, akármi is legyen az.;D’innombrables charretées de pierres et de gravier ont été déversées dans la faille par des hommes qui tentaient désespérément de se préserver des flammes et des pierres incandescentes qui en jaillissaient. Les cris de douleur qui surgissaient du fond de la fosse ébranlaient les hommes, certains refusant de continuer. J’ai dû leur assurer que personne n’y était pris au piège et leur promettre qu’aucun d’eux ne descendrait dans cet enfer.;Wagenladung auf Wagenladung an Felsbrocken und Schotter wurden in die Kluft geschaufelt, während die Arbeiter verzweifelt versuchten, den Flamen und glühenden Steinen auszuweichen, deren Anzahl zu steigen schien. Die Schmerzensschreie vom Boden der Kluft machten den Arbeitern zu schaffen, und manche weigerten sich, weiterzuschaufeln. Ich versprach ihnen, niemand wäre dort unten gefangen. Einen Abstieg in diese Kluft, den aber wollte ich niemandem zumuten.;;Se palearon carretas de rocas y grava en la brecha mientras los trabajadores trataban desesperadamente de evitar las llamas y las rocas ardientes que parecían ser cada vez más. Los gritos de dolor desde el fondo de la grieta afectaron a los trabajadores y algunos se negaron a seguir paleando grava. Tuve que prometerles que no había nadie atrapado allí pero no quise que nadie se adentrase en la aberración que albergaba el agujero.;;;;;;;;;x
EVTOPTA10106;Dolgozzatok tovább!;Continuer à pelleter !;Weiterschaufeln!;;¡Seguid paleando!;;;;;;;;;x
EVTOPTB10106;Ez egy lehetetlen kihívás.;C’est une tâche impossible.;Das ist ein unmögliches Unterfangen;;Es una tarea imposible;;;;;;;;;x
EVTNAME10107;Áldozzuk föl a gyermekem!;Qu’on sacrifie mon enfant !;Mein Kind opfern;;Sacrificar a mi hijo;;;;;;;;;x
EVTDESC10107;A bölcs asszonyok egyike felfedte elöttem látomását, amit az alatt a három nap alatt látott, amikor a lyuk kérdésén meditált. Azt mondta, hogy a veszedelmet csak akkor gyûrjük le, ha feláldozom azt a dolgot, ami számomra a legkedvesebb, és nekem egybõl legidõsebb fiam jutott eszembe. Nehéz szívvel bár, de beleegyeztem, hogy találkozom vele a lyuk szájában a legidõsebb fiammal.;Une femme a prétendu avoir eu une vision pendant les trois jours où les membres de la Cour étaient censés réfléchir à une solution pour fermer la faille. Elle m’a affirmé que le péril ne serait surmonté que lorsque j’aurais jeté dans le gouffre ce que j’ai de plus cher. J’ai immédiatement pensé à mon fils aîné. Le cœur lourd, j’ai accepté de retrouver la femme à la fosse avec lui.;Eine der weisen Frauen sagte mir, dass sie während der drei Tage, die sie alle über das Schließen der Kluft zu meditieren hatten, eine Vision gehabt hätte. Sie sagte, die Gefahr könne nur dann gebannt werden, wenn ich mein Allerliebstes in die Kluft werfen würde, und dabei musste ich sofort an meinen ältesten Sohn denken. Schweren Herzens stimmte ich zu, die weise Frau zusammen mit meinem ältesten Sohn am Rande der Kluft zu treffen.;;Una de las sabias me dijo que había tenido una visión durante los tres días que debían emplear para diseñar un modo de cerrar la grieta. Dijo que el riesgo se superaría solo cuando arrojase al abismo lo que me era más querido, y pensé de inmediato en mi hijo mayor. Con el corazón apesadumbrado acepté reunirme en el agujero con la mujer llevando a mi hijo mayor.;;;;;;;;;x
EVTOPTA10107;Remélem nem bánom meg!;J’espère que je ne le regretterai pas.;Hoffentlich werde ich dies nicht bereuen;;Espero no lamentarlo;;;;;;;;;x
EVTOPTB10107;Kell lennie más módnak!;Il doit y avoir une autre solution !;Es muss einen anderen Weg geben!;;¡Debe haber otro modo!;;;;;;;;;x
EVTNAME10108;Sikerült!;Ça a marché !;Es hat geklappt!;;¡Ha funcionado!;;;;;;;;;x
EVTDESC10108;A rés végre bezárult! Nincs több izzó kõ, meg lángok és nincsenek többé a mélység sikolyai!;La faille s’est enfin refermée ! Finies les jets de pierres incandescentes et les flammes, finies les lamentations surgissant des entrailles de la terre !;Endlich hat sich die Kluft geschlossen! Keine glühenden Steine, keine Flammen und auch keine Klagelaute aus der Unterwelt mehr!;;¡La grieta se ha cerrado por fin! ¡No más piedras ardientes ni llamas, ni más lamentos del subsuelo!;;;;;;;;;x
EVTOPTA10108;A pap jó munkát végzett a Kapu visszaküldésével a pokolba!;Le prêtre a réalisé un véritable exploit en parvenant à exorciser la porte de l’enfer !;Der Priester hat gute Arbeit geleistet und die Pforte zurück in die Hölle exorziert!;;¡El cura hizo un buen trabajo exorcizando la puerta al infierno!;;;;;;;;;x
EVTOPTB10108;A Pokol kapuja bezárult az állatok feláldozása után!;La porte de l’enfer s’est fermée lorsque nous avons sacrifié le bétail !;Die Höllenpforte schloss sich nach unserem Stieropfer!;;¡Las puertas del infierno se cerraron tras alimentarlas con ganado!;;;;;;;;;x
EVTOPTC10108;A Pokol kapuját kövekkel tömtük be!;La porte de l’enfer a été comblée avec des pierres !;Die Höllenpforte wurde mit Felsbrocken versperrt!;;¡Las puertas del infierno fueron cegadas con piedras!;;;;;;;;;x
EVTOPTD10108;Feláldoztam a fiam, de legalább a Pokol kapuja bezárult!;Il a fallu un sacrifice humain mais la porte de l’enfer est fermée !;Zwar bedurfte es eines Menschenopfers, aber jetzt ist die Höllenpforte geschlossen!;;¡Ha costado un sacrificio humano, pero ahora las puertas del infierno están cerradas!;;;;;;;;;x
EVTNAME10109;Nem sikerült!;Ça n’a pas marché !;Es hat nicht funktioniert!;;¡No ha funcionado!;;;;;;;;;x
EVTDESC10109;Kivet magából mindent, a lyuk makacsul ellenáll a próbálkozásainknak és csak egyre több izzó követ és tüzet lövell magából.;Malgré nos efforts, la faille refusait obstinément de se fermer. Pire encore, les jets de pierres incandescentes et les lamentations redoublaient d’intensité.;Trotz aller Versuche wollte sich die Kluft einfach nicht schließen und spie noch mehr glühende Steine und Klagelaute aus.;;A pesar de todo, la grieta se negó tozudamente a cerrarse y vomitó aún más piedras ardientes y lamentos.;;;;;;;;;x
EVTOPTA10109;Az isten szerelmére… most mitévõ legyek?;Pour l’amour du ciel... Que vais-je faire ?;Um Himmels Willen ... was soll ich jetzt tun?;;Por Dios... ¿Qué haré ahora?;;;;;;;;;x
EVTTOOLTIP10108;Talán sikerül;Ça peut marcher.;Es könnte klappen;;Podría funcionar;;;;;;;;;x
EVTTOOLTIP10109;Talán NEM sikerül;Ça ne marchera peut-être pas.;Es könnte nicht klappen;;Podría no funcionar;;;;;;;;;x
EVTTOOLTIP30031;Igyekezz beszélni [Root.Host.GetTitledFirstName] személyével;Essayez de parler à [Root.Host.GetTitledFirstName].;Das Gespräch mit [Root.Host.GetTitledFirstName] suchen;;Intentar hablar con [Root.Host.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIP30032;Küldj levelet [Root.Spouse.GetFirstName] személyének;Envoyez une lettre à [Root.Spouse.GetFirstName].;Einen Brief an [Root.Spouse.GetFirstName] schicken;;Enviar una carta a [Root.Spouse.GetFirstName];;;;;;;;;x
EVTTOOLTIP75032;[Root.GetTitledFirstName] komolyan elbeszélget [This.GetTitledFirstName] személyével;[Root.GetTitledFirstName] parle sévèrement à [This.GetTitledFirstName].;[Root.GetTitledFirstName] führt mit [This.GetTitledFirstName] ein ernstes Gespräch;;[Root.GetTitledFirstName] reprende a [This.GetTitledFirstName];;;;;;;;;x
PROV27;Dorset;Dorset;Dorset;;Dorset;;;;;;;;;x
PROV28;Somerset;Somerset;Somerset;;Somerset;;;;;;;;;x
IS_LANDED;birtokos;A un titre;Hat Titel;;Posee tierras;;;;;;;;;x
IS_NOT_LANDED;NEM birtokos;N’a pas de titre;Hat KEINEN Titel;;NO posee tierras;;;;;;;;;x
STAT_INTRIGUE_DESC;Az ármány képesség az elsõdleges jellemzõje a Hírszerzõnek. Magas értékû ármány képesség megnöveli sikeres orgyilkosságok és a cselszövések felderítésének a valószínüségét. Többek között a birtokaid nagyságát is befolyásolja.;La compétence Intrigue est le principal attribut du Maître-Espion. Un niveau d’intrigue élevé améliore les chances de découverte des complots et de réussite des combines douteuses telles que les assassinats.;Die Intrigenfähigkeit ist die Haupteigenschaft des Agentenführers. Ein hoher Intrigenwert erhöht die Chancen zum Aufdecken von Verschwörungen und die Erfolgswahrscheinlichkeit von hinterlistigen Aktionen wie Ermordungen. Auch beeinflusst sie die maximale Größe Eurer Domäne.;;La intriga es la principal habilidad del Jefe de espías. Una intriga elevada mejora las posibilidades de descubrir complots y realizar maniobras como asesinatos.;;;;;;;;;x
STAT_STEWARDSHIP_CHAR_DESC;§Y$VALUE$§W értékû intézõi képesség okán §Y[GetTitledFirstName]§W $DESC$ intézõnek fog bizonyulni. Többek között a birtokaid nagyságát is befolyásolja.;Avec une compétence Intendance de §Y$VALUE$§W, §Y[GetTitledFirstName]§W passe pour être un administrateur $DESC$. Cela affecte également la taille maximum de votre Domaine.;Bei einer Verwaltungsfähigkeit von §Y$VALUE$§W wird §Y[GetTitledFirstName]§W als $DESC$ Verwalter angesehen. Dies betrifft auch die Maximalgröße Eurer Domäne.;;Con una capacidad administrativa de §Y$VALUE$§W, §Y[GetTitledFirstName]§W es considerado $DESC$ [Root.GetTreasurerName]. Ello también afecta al tamaño máximo de tu heredad.;;;;;;;;;x
EVTOPTB39000;Nagyszerû!;Génial !;Ausgezeichnet!;;¡Estupendo!;;;;;;;;;x
HINT_LAW_VIEW_TEXT_3;A királyságok és a császárságok hozzáférnek a törvények különleges fajtájához, melyeket Korona törvényeknek neveznek. Ez a törvény érinti a jogos hûbéreseid, nem csak azokat akik a birodalmat tényleges részei. Akárhogy is a hitetlenek és az eretnekek a birodalmon kívül kivételt képeznek ez alól.;Les Royaumes et les Empires ont accès à un ensemble de lois spéciales appelées Lois de la Couronne. Celles-ci s’appliquent à tous les vassaux de Jure, et pas seulement à ceux qui appartiennent de Facto au Royaume. Toutefois, les infidèles et les hérétiques extérieurs au Royaume de Facto ne sont pas concernés.;König- und Kaiserreiche haben Zugriff auf spezielle Gesetze, die Krongesetze. Diese Gesetze betreffen alle de jure-Vasallen und nicht nur solche, die de facto zum Reich gehören. Ungläubige und Ketzer außerhalb des de facto-Reichs sind aber nicht betroffen.;;Los reinos e imperios acceden a un conjunto especial de leyes llamado Leyes de la Corona. Afectan a todos los vasallos de iure, no solo a los que forman de facto parte del reino. No obstante, los infieles y herejes de fuera del reino de facto no son afectados.;;;;;;;;;x
EVTDESC6212;Lehet a szomszédomnak van a világ legformásabb feneke, de aztán Jézus azt súgta, hogy ez helytelen.;Mon(Ma) voisin(e) a incontestablement la plus belle chute de rein des environs, mais Jésus m’a murmuré que c’était mal.;Meine Nachbarin hat wahrscheinlich das beste Hinterteil weit und breit, aber dann flüsterte mir Jesus zu, dass dies falsch sei.;;Mi vecina tiene probablemente el mejor culo del lugar, pero Jesús me susurró que eso estaba mal.;;;;;;;;;x
EVTOPTA6212;Jézusnak igaza van, ez helytelen.;Jésus a raison, c’est mal.;Jesus hat Recht, das ist falsch;;Jesús tiene razón, está mal;;;;;;;;;x
EVTDESC6213;Túl sokáig éreztem, hogy nem vagyok teljes, valamiképp a lelkem hiányzik. Aztán a hang emlékeztetett, hogy a lélek igazi gyümölcse a kedvesség.;Je me suis longtemps senti(e) incomplet(e). J’avais l’impression qu’il manquait quelque chose à mon esprit. Puis la voix m’a rappelé que le vrai fruit de l’esprit est la gentillesse. ;Viel zu lange hatte ich mich unvollständig gefühlt, als ob meinem Geist irgend etwas fehlen würde. Dann erinnerte mich die Stimme daran, dass die wahre Frucht des Geistes die Güte ist.;;Llevo demasiado tiempo sintiéndome incompleto, que a mi espíritu le faltaba algo. Entonces la voz me recordó que el verdadero fruto del espíritu era la bondad. ;;;;;;;;;x
EVTOPTA6213;Ezentúl kedvesebb leszek.;Je vais être plus gentil(le).;Ich werde gütiger sein;;Seré más amable;;;;;;;;;x
EVTDESC6214;Túl sokáig irányítottam haragom azokra, akik egyszerûen nem érdemlik. Jézus azt súgta, hogy a bûnös lelkekre kéne koncentrálnom.;J’ai trop longtemps dirigé ma colère contre ceux qui ne le méritaient pas. Jésus m’a murmuré et rappelé que je devais la diriger contre les pécheurs.;Viel zu lange habe ich jene meinen Zorn spüren lassen, die es nicht verdient hatten. Jesus flüsterte mich zu und erinnerte mich daran, dass ich ihn auf jene richten sollte, die gesündigt hatten.;;Llevo demasiado tiempo haciendo pagar mi ira a quienes no lo merecen. Jesús me susurró que debería dirigirla contra quienes han pecado.;;;;;;;;;x
EVTOPTA6214;Isten igaz katonája leszek.;Je serai un vrai soldat de Dieu.;Ich werde Gott ein treuer Soldat sein;;Seré un verdadero soldado de Dios;;;;;;;;;x
EVTDESC6215;Túl gyorsan ítélkeztem, már felismerem. A hang emlékeztetett, hogy keressem azt, ami mindenki számára jó.;Je me rends compte aujourd’hui que j’ai toujours jugé trop vite. La voix me rappelle que je dois veiller au bien de tous.;Ich habe Urteile zu schnell gefällt, das weiß ich jetzt. Die Stimme erinnert mich daran, dass ich danach suchen sollte, was für alle gut ist.;;He sido rápido al juzgar, ahora me doy cuenta. La voz me recuerda que debería buscar lo que es bueno para todos.;;;;;;;;;x
EVTOPTA6215;Így fogok tenni.;Je vais m’y efforcer.;Das werde ich tun;;Así lo haré;;;;;;;;;x
EVTDESC6216;Büszke voltam és nemesnek véltem magam, ezért elutasítottam a gyengéket és az unalmas dolgokat. Aztán a hang emlékeztetett, hogy megtagadtam Istent, amikor magamat imádtam.;Je suis fier(e) et je me croyais noble parce que je rejetais tout ce qui était faible et insipide. Mais la voix m’a rappelé qu’en me vénérant moi-même, je rejetais Dieu.;Ich bin stolz und hielt mich für edel, weshalb ich alles Schwache und Fade ablehnte. Dann erinnerte mich die Stimme daran, dass ich eigentlich Gott selbst zurückwies, wenn ich mir selbst huldigte.;;Me siento orgulloso y me considero noble por rechazar todo lo débil e insulso. Entonces la voz me recordó que rechazaba a Dios al adorarme a mí mismo.;;;;;;;;;x
EVTOPTA6216;Már látom, milyen rossz voltam.;C’est alors que j’ai compris que je me trompais.;Und so erkannte ich, wie sehr ich geirrt hatte.;;Entonces me di cuenta de lo equivocado que estaba.;;;;;;;;;x
EVTDESC6217;Túl sokáig hittem, hogy a görögök fogják örökölni a világot. Aztán Jézus megsúgta, hogy az egy egyszerû elírás a Bibliában és a valóságban a jámborok öröklik a világot.;J’ai longtemps cru que les légionnaires hériteraient de la terre. Jusqu’à ce que Jésus me murmure qu’une coquille s’était glissée dans ma Bible et qu’en réalité, il s’agissait des débonnaires.;Viel zu lange hatte ich geglaubt, dass die Griechen die Erde erben würden. Dann flüsterte mir Jesus zu, dass es nur ein Druckfehler in der Bibel sei und dass es eigentlich die Siechen heißen sollte.;;Durante demasiado tiempo creí que los gansos heredarían la tierra. Entonces Jesús me susurró que solo era un error tipográfico en mi biblia y que en realidad eran los mansos.;;;;;;;;;x
EVTOPTA6217;Ezentúl sokkal jámborabb leszek.;Dans ce cas, je serai plus débonnaire.;Dann werde ich mehr wie die Siechen sein;;Entonces seré más manso;;;;;;;;;x
EVTDESC6218;Jézus suttogásai mostanság sokkal viharosabbak. Aggódik, hogy a Sátán megváltoztatta a szavait az ügynökein keresztül a sok ekumenikus tanácsban.Arra kért nézzek utána a jó híreknek, amit Fülöp hozott, hogy jobban megértsem Mária szerepét.;Les murmures de Jésus sont plus frénétiques ces temps-ci. Il craint que les Démons de Satan aient altéré sa parole lors des différents conseils œcuméniques. Il m’a demandé de trouver la bonne nouvelle apportée par Philippe afin que je comprenne le véritable rôle de Marie.;In letzter Zeit wurde Jesus' Flüstern immer verzweifelter. Er sorgt sich, dass Satan seine Worte durch seine Agenten an den verschiedenen ökumenischen Räten verzerrt hat. Er hat mich gebeten, die guten Nachrichten Philipps zu suchen, damit ich die wahre Rolle Marias verstehen kann.;;Jesús susurra que se ha vuelto más maniático últimamente. Le preocupa que Satán haya corrompido sus palabras mediante sus agentes en los diversos consejos ecuménicos. Me pidió que buscase las buenas noticias que trajo Filipo para que entendiese el verdadero rol de María.;;;;;;;;;x
EVTOPTA6218;Úgy teszek, ahogy az Úr kívánja.;Je ferai ce que me commande notre Seigneur.;Ich werde tun, wie mir der Herr geheißen hat;;Haré lo que ordena nuestro Señor;;;;;;;;;x
